479.5,493.1,474.8,532.2,523.6,561,587.1,625.9,688.5,762.6,851,953.2,1106.5,982.1,923.1,764.7,743.7,623.6,627.9,547.1,543.4,528.6,524.6,488.2,481.2
19.219,30.439,24.675,37.127,25.804,25.421,32.757,44.288,62.265,60.401,75.205,87.218,47.713,45.452,40.632,57.774,32.955,46.639,21.445,34.771,27.118,53.24,23.623,32.68,23.598
592.6,597.8,603.4,608.1,619.2,632.4,670.9,705.6,754.6,802.9,928.6,979.6,1103.7,996.3,902.1,814.9,759.5,706.1,668.3,641.7,616.9,617.7,590.2,600.6,592.6
21.381,29.062,23.434,15.744,25.041,30.609,47.769,39.828,65.627,39.926,48.756,57.772,46.022,54.598,72.677,49.593,60.857,26.109,39.797,27.187,36.388,35.008,38.89,26.999,27.706
